Date,AAPL,QCOM,MSFT,GOOG,GILD,ORCL,CSCO,INTC,AMGN,CELG,TEVA,CMCSA,DTV,AMZN,EBAY,ADBE,BIIB,ESRX,ATVI,COST,PCAR,SBUX,SYMC,APOL,INTU,PAYX,DELL,YHOO,SPLS,AMAT,CHRW,BBBY,CA,EXPD,ISRG,SHLD,FISV,LLTC,XLNX,JNPR,BIDU,CTSH,CTXS,WYNN,FAST,SRCL,ADSK,FLIR,KLAC,NVDA,NTAP,VRTX,CTAS,FWLT,XRAY,GRMN,MRVL,CHKP,VRSN,FLEX,HSIC,HOLX,MCHP,NIHD,DISH,INFY,LRCX,RYAAY,LOGI,PDCO,LBTYA,EXPE,AKAM,PETM,VMED,FMCN,SNDK,LEAP,STLD,DISCA,LVLT,AMLN,CDNS,LAMR,SIRI
2009/12/07,24.480277,38.385349,24.597671,292.832667,22.514313,20.716214,20.541211,16.041065,50.107137,27.764999,44.98759,7.560384,,134.210007,9.730639,36.369999,48.299999,43.605,10.051066,49.354755,29.455701,9.647877,12.951426,54.310001,27.84703,24.83585,12.85609,15.45,19.182045,11.259157,49.03988,38.364826,18.280517,29.748116,288.549988,54.803016,23.504999,23.203812,19.487995,26.271384,42.099998,22.135,39,45.619746,16.225592,58.099998,24.719999,27.620895,23.478525,14.975256,30.651671,39.189999,25.760355,28.6323,32.770154,22.502484,16.256996,33.450001,18.99551,7.3,51.119999,14.34,21.448488,,19.192675,11.266918,36.855604,22.252328,13.566662,23.33337,10.71027,34.611682,25.370001,24.69767,16.3382,14.4805,21.396011,15.77,14.551979,16.075627,21,13.91,6.27,24.158866,0.615835
2009/12/08,24.599473,38.12882,24.416015,293.23226,22.272847,20.190937,20.201827,15.74182,49.619196,27.16,44.30327,7.599784,,134.110001,9.503367,36.080002,48.060001,43.560001,9.876344,48.855804,29.382,9.566726,12.731413,54.669998,27.583611,24.316208,12.39176,15.45,19.095391,11.318639,49.168347,37.928526,17.928654,29.720817,287.029999,53.580305,23.370001,23.16273,19.93243,26.108088,41.883999,22.08,38.259998,44.633372,16.124916,57.619999,24.5,27.787677,23.328731,14.249296,30.892511,39.82,25.384099,27.8218,32.50139,22.375814,16.211611,33.389999,18.774731,7.11,50.610001,14.08,21.479382,,19.013305,11.290912,37.221943,21.35273,13.45085,23.262475,10.65917,34.515424,25.09,24.76376,16.5236,14.2637,21.696,15.35,14.477182,15.861012,21.449999,13.79,6.12,23.925321,0.615835
2009/12/09,25.626879,38.282738,24.531613,294.21628,22.214895,20.227799,20.244251,15.75757,49.752272,26.865,44.615863,7.678584,,131.309998,9.562289,35.849998,48.169998,43.18,9.922324,48.780961,29.856958,9.602793,12.944092,55.34,27.96933,24.224507,12.68196,15.18,18.827551,11.463097,49.211169,37.750038,18.689661,29.629818,287.160004,53.829378,23.334999,23.253112,20.125297,26.213751,42.646,22.045,38.459999,44.372688,16.221397,57.849998,23.74,27.871068,23.458987,14.602968,31.18893,40.18,25.156596,28.0887,32.367008,23.344464,16.58377,33.099998,18.553951,7.26,50.34,14.09,21.626131,,18.950524,11.450155,37.048414,21.32727,13.649386,23.244751,10.68472,34.790446,25.280001,24.54661,16.6312,15.2691,22.005666,14.6,15.283317,15.692387,21.750001,13.79,6.01,23.54473,0.60606
2009/12/10,25.449382,38.958266,24.663727,295.455055,22.354946,20.817584,20.312128,15.867818,49.858731,26.695,44.88621,7.696094,,135.380005,9.482323,35.799999,48.259998,43.865002,9.894737,48.864118,29.791448,10.058137,12.95876,55.889999,28.251564,24.331491,12.79805,15.49,19.048125,11.310142,49.40815,37.997937,18.591466,29.438713,291.890015,55.361535,23.344999,23.23668,20.108525,25.935187,42.231998,22.16,38.740002,43.541316,16.28432,57.639999,23.440001,27.99152,23.387346,14.342367,30.614618,40.290001,25.349098,27.8613,33.038918,22.882491,16.946851,33.110001,18.698307,7.14,50.830002,14.29,21.865563,,19.264423,11.476332,37.212301,21.191481,13.368126,23.785327,10.92999,35.29924,24.93,24.86761,16.1421,16.452,21.995989,14.71,14.867783,16.203373,21,13.82,6.09,23.942621,0.596284
2009/12/11,25.221357,38.393902,24.647212,294.960537,22.417726,20.992677,20.167889,15.670947,49.95632,26.379999,44.598965,7.72236,,134.149994,9.553872,35.380001,48.650002,43.535,9.885541,49.329809,29.603102,10.098712,12.914758,56.580002,27.997554,24.331491,12.69164,15.74,19.268698,11.369625,49.759291,37.869029,18.681478,29.702616,292.290009,56.09365,23.52,23.105213,19.873731,25.723864,41.810001,21.82,38.279999,43.675183,16.364021,57.240002,23.629999,27.741349,23.283142,14.156224,30.484935,39.900002,25.664103,27.5648,33.250092,22.688763,16.729002,33.369999,18.842663,7.06,50.419998,14.35,21.819221,,19.067116,11.447973,36.672435,21.505493,13.111683,23.998012,10.78692,35.285488,24.83,25.36798,16.3769,16.038,22.179854,15.27,15.142035,16.31579,21.449999,13.98,5.97,24.539457,0.596284
2009/12/14,25.52064,38.197227,24.861895,297.56793,22.67851,21.481092,20.227281,15.733945,50.444261,26.940001,45.190352,7.691716,,131.380005,9.537037,35.779999,48.869999,44.009998,9.959107,49.454548,29.897902,10.29708,13.002762,62.060001,28.590243,24.45376,12.74871,15.81,19.260822,11.522579,50.564349,38.473903,18.796037,30.749125,292.910004,57.354099,23.795,23.474962,20.08337,25.675834,42.451,21.940001,38.700001,44.950421,16.523425,57.689999,24.559999,28.028584,23.504576,14.584354,30.901776,40.599998,25.917857,28.1677,33.643641,22.875041,17.237317,33.529999,18.88512,7.1,51.220001,14.1,22.151337,,18.995368,11.648662,37.530439,21.641281,13.632841,24.290455,10.77159,35.519258,25.280001,25.19804,16.5627,17.0434,22.799186,15.39,15.125415,16.228922,21.750001,14.02,5.95,25.170892,0.596284
2009/12/15,25.156578,38.3768,24.787582,296.274225,21.881673,21.342861,19.921835,15.592198,49.459506,26.434999,44.945349,7.691716,,130.229996,9.444444,36.360001,49.43,44.360001,9.922324,49.047069,29.201842,10.247488,12.944092,60.93,28.430311,24.316208,13.06891,15.74,19.048125,11.497086,51.138164,37.988023,18.419626,31.140428,292.119995,56.712553,23.639999,23.524261,20.041441,25.4453,42.400002,21.559999,38.740002,43.534272,16.498257,56.84,24.450001,28.000786,23.550166,14.565739,31.068512,41.560001,25.751605,28.741,33.912408,22.755823,17.001313,33.310001,18.919087,7.09,51.189999,13.99,22.020036,,18.968461,11.62903,37.501518,21.607333,13.525301,24.538588,10.55697,35.024215,25.030001,25.22636,16.4649,16.7576,23.05079,16.85,14.942579,16.188044,21.600001,14.29,5.76,24.954647,0.60606
2009/12/16,25.268,38.214329,24.853638,298.581939,20.877172,21.306001,19.896382,15.261454,48.856233,25.889999,44.801725,7.66545,,128.360001,9.633838,37.860001,50.25,41.974998,10.023478,48.872436,28.915229,10.116746,12.995428,60.450001,28.439719,24.07167,13.2527,15.79,19.197801,11.548072,50.829844,37.611216,18.40326,31.58633,294.220001,57.15786,23.735001,24.074777,20.770984,25.320427,42.625999,21.975,39.599998,43.851321,16.657659,56.060001,24.52,28.028584,23.758574,15.738444,31.179669,42.509998,25.655353,28.909,33.845214,23.024064,17.736556,33.73,19.139866,7.2,51.580002,13.94,22.251743,,18.995368,11.873346,37.626842,21.488518,13.690747,24.370212,10.69494,35.560513,25.530001,25.69841,16.5627,17.1322,23.602383,17.44,14.527046,16.055187,21.299999,14.35,5.91,25.326588,0.60606
2009/12/17,24.857295,37.889394,24.440787,296.673849,20.862685,21.084829,19.667298,15.017334,48.421523,25.309999,44.328618,7.49034,,126.910004,9.591751,37.009998,49.450001,42.605,9.894737,48.065794,29.021684,10.031087,12.78275,57.380001,28.298603,23.590237,13.2914,15.82,19.347475,11.344132,49.493796,37.194744,18.337797,31.52263,292.26001,57.293716,23.525,23.959744,20.452332,24.503949,41.584,21.834999,38.84,42.752219,16.670245,55.25,24.190001,27.722817,23.270116,15.663987,31.337144,41.130001,25.174097,27.9799,33.182901,23.366818,17.47332,32.939999,18.842663,7.07,51.27,13.48,21.942799,,18.833934,11.834081,36.710998,21.632793,13.616296,24.104356,10.465,34.570427,25.15,25.63233,16.4453,15.969,23.824957,16.71,14.344212,16.111395,21.299999,14.7,5.75,25.22279,0.586509
2009/12/18,25.319823,38.111718,25.068321,297.912594,20.684,22.430278,19.794567,15.458325,49.503863,27.975,44.700345,7.54725,,128.479996,9.541245,37.34,50.07,42.189999,10.170612,48.589696,29.513023,10.675782,12.914758,58.400002,28.665506,23.628446,13.2914,16.139999,19.371108,11.573564,49.836371,37.174915,18.419626,31.568129,289.170013,57.565429,23.815001,24.033694,20.670356,25.070681,41.439999,22.225,39.439999,42.287215,16.758336,55.16,24.610001,28.111975,23.569703,15.65468,30.781354,42.34,25.847856,28.9683,33.048519,23.202891,18.145022,33.130001,20.252253,7.05,51.599998,13.66,21.950523,,18.798059,11.919155,36.662793,22.948244,13.955464,23.909393,10.55697,34.707939,25.51,25.72674,16.3964,16.5703,24.270101,17.56,14.43563,16.085846,22.05,14.9,5.88,26.260766,0.586509
2009/12/21,25.682589,38.83,25.200433,299.04148,20.843367,22.513217,20.057589,15.820569,50.328928,28.045,46.094328,7.604162,,132.789993,9.62542,37.279999,51.09,43.599998,10.097045,49.28823,29.832392,10.43233,13.0761,57.830002,28.844254,23.659012,13.64931,15.88,19.254916,11.760509,50.230337,37.869029,18.534186,31.950334,290.570007,59.384398,24.110001,24.452743,20.963851,25.387666,40.737999,22.615,40.240002,42.879038,17.123285,55.509998,25.02,28.454803,24.116776,16.213111,31.059247,42.150002,25.917857,28.5532,33.42287,22.875041,18.11779,33.139999,20.29471,7.3,52,14.07,22.274915,,18.887744,11.796997,37.75217,23.35561,14.228452,24.246146,10.7767,35.945544,25.1,25.61345,16.8073,15.7521,25.770047,17.84,14.684949,16.198263,21.750001,15.33,5.83,26.944098,0.557184
2009/12/22,25.958552,39.197693,25.448143,300.260243,20.882002,22.540862,20.15092,15.781195,50.763641,28.145,47.133478,7.52974,,133.75,9.646464,37.34,52.32,44.055,9.995891,49.537706,30.037116,10.693815,12.988094,57.849998,28.910108,23.659012,13.64931,15.98,19.602705,11.845483,50.264592,39.187853,18.493272,32.077734,297.519989,60.237274,24.18,24.838925,21.014163,25.358849,39.881001,22.889999,40.990002,41.836302,17.232352,55.560001,25,29.464758,24.142827,16.64124,30.929564,42.900002,25.970358,28.5038,33.778023,22.54719,18.172254,33.189999,20.243762,7.55,52.57,14.73,22.367597,,18.798059,11.877709,37.491876,24.102445,14.187089,24.556311,11.01686,36.481841,25.34,25.80227,16.9345,15.279,26.553891,18.13,14.743124,16.075627,21.750001,15.45,5.86,27.160343,0.557184
2009/12/23,26.183986,39.291754,25.530714,305.534978,20.770926,22.789678,20.176374,15.828444,50.87897,28.4,47.293995,7.49034,,138.940002,10.088383,36.93,52.16,43.814999,10.446487,49.9535,30.00436,10.702832,13.024764,58.439999,28.919516,23.574953,13.87181,16.67,19.752887,11.85398,50.136128,39.158106,18.656928,32.123234,302.179993,61.558102,24.325001,24.945742,21.014163,25.185947,41.419998,23.125,42.07,42.259032,17.412728,55.720001,25.299999,29.575947,23.960471,16.87392,31.355667,42.650002,23.056568,29.759,34.123578,22.651506,18.217638,33.810001,20.549457,7.41,52.939999,14.7,22.460282,,18.932588,12.130751,37.327989,24.034552,14.393898,24.715825,11.02197,37.251905,25.59,25.84947,16.9639,15.831,27.357089,17.58,15.05893,15.784364,22.5,13.97,5.85,27.713931,0.566959
2009/12/24,27.083129,39.420017,25.59677,308.931613,20.766098,22.992418,20.329096,16.009565,50.941071,28.190001,47.260201,7.516606,,138.470001,10.054714,37.169998,52.240002,43.584999,10.520054,50.227925,30.102626,10.666765,13.222776,59.27,29.107672,23.712506,14.30711,16.719999,19.713366,11.896468,50.358801,39.138274,18.992426,32.196036,305.869995,63.294048,24.415001,25.282625,21.265731,25.387666,41.598999,23.115,42.150002,41.843346,17.496625,55.720001,25.879999,29.872449,24.35775,16.836692,31.642825,43.040001,23.074068,30.0851,33.902498,23.083673,18.771339,34.060001,20.608897,7.52,53.009998,14.88,22.591583,,18.780123,12.213644,37.511157,23.805408,14.468349,24.600621,11.20593,37.128145,25.74,25.86835,17.2476,16.0774,29.157023,17.48,15.142035,15.901891,22.8,14.27,6.02,27.32469,0.576734
2009/12/28,27.416096,39.556832,25.737139,311.124419,20.891659,23.010848,20.430911,15.98594,51.153993,28.370001,47.538999,7.472829,,139.309998,10.046296,37.189999,53.27,44.215,10.464879,50.360979,30.00436,10.73439,13.259444,61.630001,29.164119,23.68958,14.12332,16.879999,19.768696,11.777503,50.572912,38.949868,18.779673,32.196036,306.51001,64.486568,24.43,25.307274,21.156718,25.743073,42.429001,23.110001,42.32,41.49107,17.697976,55.599998,25.440001,30.14115,23.960471,16.566783,31.503877,43.220001,22.846565,30.0654,34.075519,23.024064,18.662413,34.25,20.693812,7.47,53.110001,14.71,22.506623,,18.6725,12.185286,37.058053,23.482912,14.426988,24.538588,11.12928,37.238154,25.889999,25.77394,17.0812,15.969,28.663494,17.8,15.000754,15.866121,22.5,14.13,6.03,27.168993,0.586509
2009/12/29,27.090903,39.890323,25.918793,309.391155,20.993077,23.04771,20.447881,16.064689,51.02979,28.059999,46.888474,7.477206,,139.410004,9.966329,37.209999,53.400002,43.990002,10.382117,50.1115,29.996172,10.59914,13.222776,61.02,29.126487,23.659012,13.85246,16.92,19.760792,11.675533,50.966875,38.791213,18.632381,32.168733,306.579987,63.935594,24.48,25.151159,20.980622,25.771891,41.963001,22.785,42.209999,41.519253,17.609885,55.369999,25.51,30.743419,23.641344,16.771542,31.355667,43.349998,22.986567,29.9566,34.065905,23.210343,18.390102,34.23,20.727778,7.42,53.200001,14.63,22.41394,,18.905682,12.122025,37.414754,23.321663,14.559345,24.910788,11.23659,36.523093,25.709999,25.68897,16.6899,15.9098,27.608693,17.65,14.888092,15.91722,22.5,14.03,6.05,27.532284,0.576734
2009/12/30,27.419983,40.069893,25.563741,311.054464,21.152443,22.973987,20.515758,16.214311,51.047534,28.209999,47.209513,7.472829,,136.490005,10.016835,37.18,53.700001,43.924999,10.474075,49.936868,30.069873,10.508972,13.31078,61.220001,29.220565,23.613162,14.30711,16.98,19.744983,11.947453,51.14673,38.900289,18.468723,32.232434,305.940002,64.116734,24.555,25.422308,21.257345,26.069665,41.623001,22.74,42.18,41.357206,17.614081,55.330002,25.52,30.752683,23.986522,17.376509,31.994825,43.549999,22.907815,29.7095,34.181255,23.486036,18.907494,34.27,20.9061,7.4,53.25,14.59,22.738332,,18.968461,12.152565,38.060665,22.863377,14.278085,24.857615,11.22637,36.38558,25.719999,25.51904,16.5138,15.2593,28.353826,17.36,14.888092,15.717936,22.5,14.13,6.04,27.264141,0.566959
2009/12/31,27.302085,39.556832,25.167404,309.680858,20.89649,22.605372,20.312128,16.064689,50.186982,27.84,47.462964,7.380896,,134.520004,9.903198,36.779999,53.5,43.209999,10.216591,49.205069,29.701369,10.396264,13.120102,60.580002,28.910108,23.414475,13.89115,16.780001,19.436715,11.845483,50.298851,38.285501,18.378711,31.640931,303.429993,62.984596,24.24,25.110074,21.014163,25.618201,41.123001,22.665001,41.610001,41.026066,17.467261,55.169998,25.41,30.326464,23.550166,17.385816,31.828088,42.849998,22.811564,29.0968,33.806373,22.875041,18.834878,33.880001,20.583422,7.31,52.599998,14.5,22.43711,,18.627658,12.056583,37.800371,22.753049,14.154,24.795582,11.18549,35.381746,25.34,25.19804,16.4649,15.624,28.053837,17.55,14.787947,15.671947,22.95,14.19,5.99,26.8922,0.586509
2010/01/04,27.727039,40.138299,25.555485,313.062468,20.910977,22.900264,20.948472,16.442681,51.207224,27.870001,48.899188,7.471148,,133.899994,10.058922,37.09,53.639999,44.264999,10.391313,49.404652,29.979794,10.391755,13.494124,61.650002,28.98537,23.552028,14.06528,17.1,19.365576,12.151393,50.821281,38.701969,18.812403,31.923035,308.769989,62.961952,24.715,25.422308,21.2825,26.108088,41.002998,23.4,42.84,45.063149,17.630859,55.16,25.67,30.243073,24.045135,17.208979,31.670613,44.240002,23.091567,30.4212,33.960173,23.977812,19.089036,34.110001,21.007997,7.36,53.43,14.94,22.537518,,18.995368,12.381611,38.446286,23.72054,14.741337,25.53112,11.2417,35.505507,25.92,25.47183,17.0812,16.245,29.408627,18.89,15.263633,15.840572,24.15,14.5,6.12,27.964776,0.635385
2010/01/05,27.774976,41.104561,25.563741,311.683844,20.891659,22.872617,20.855141,16.434808,50.763641,27.545,48.206421,7.369889,,134.690002,9.953704,37.700001,53.380001,43.459999,10.409704,49.254966,30.520265,10.635207,13.420786,61.75,28.98537,23.536744,14.3845,17.23,19.381385,12.05792,49.767858,38.344994,18.74694,32.141434,307.380005,65.814942,24.82,25.43874,21.014163,25.695046,40.59,23.665001,42.869999,47.803856,17.99581,54.669998,25.280001,30.3172,23.778112,17.460273,31.114827,42.779999,23.056568,32.2199,33.556455,24.03742,19.452117,33.82,21.228777,7.29,53.279999,14.94,22.182231,,18.878776,12.429602,38.185993,23.440477,14.625524,25.4425,11.23148,35.65677,26.690001,25.30189,16.9834,17.0533,29.602169,18.3,15.171834,16.463976,24.75,14.59,6.06,28.648106,0.674486
2010/01/06,27.333178,40.702664,25.406859,303.826685,21.616058,22.540862,20.719388,16.379683,50.382159,28.195,48.324698,7.317059,,132.25,9.890572,37.619999,53.43,43.325001,10.354529,49.895289,30.921523,10.558565,13.46479,63.700001,28.580835,23.727789,14.10397,17.17,19.428811,12.032428,49.108397,38.900289,18.624198,31.395229,311.839996,67.07539,24.715,25.044341,20.871609,25.003442,41.25,23.665001,42.700001,47.176805,19.182945,54.630001,25.34,30.391323,23.686933,17.571959,30.892511,42.029999,23.117818,32.5362,33.777537,23.858594,19.624582,34,20.999506,7.27,53.450001,15.01,21.996864,,18.564878,12.239821,38.012463,23.686594,14.658613,25.424778,11.88554,33.827866,26.469999,25.36798,17.003,16.8857,30.415044,16.42,16.273419,16.70925,24,14.93,6.13,29.227644,0.674486
2010/01/07,27.28265,41.8827,25.142634,296.753749,21.669181,22.467139,20.812719,16.222186,49.920833,27.945,48.020556,7.471148,,130,9.776935,36.889999,52.990002,44.334999,10.106241,49.654128,31.330971,10.531515,13.435454,63.939999,28.486759,24.102238,14.2394,16.700001,19.681748,11.904966,48.637354,41.587512,18.71421,31.204129,310.670013,74.856948,24.6,25.060775,20.661971,25.128314,40.463001,22.77,42.66,48.184315,19.510141,54.720001,25.48,30.428387,23.817189,17.227594,30.818408,41.5,23.319071,32.9612,34.219701,23.970359,19.170729,33.919998,20.710794,7.23,53.639999,14.99,21.88101,,18.645595,11.866802,37.94498,23.245282,14.43526,25.974214,11.88554,33.649099,26.48,25.73618,16.6312,16.7576,29.389274,16.61,16.16493,16.69903,24.15,15.2,6.25,28.682706,0.654935
2010/01/08,27.464034,42.3017,25.316031,300.709808,21.509814,22.743602,20.923018,16.403308,50.364416,28.635,50.13265,7.449136,,133.520004,9.894781,36.689999,54.080002,45.825001,10.023478,49.296544,31.371918,10.495448,13.472124,60.5,29.239381,24.117521,14.36516,16.700001,20.132294,12.363829,49.288249,41.676755,18.910598,31.531732,308.959991,74.849402,24.325001,25.381224,20.963851,25.214765,40.426998,23.43,43.82,47.839086,19.707299,55.34,26.26,30.511778,24.175391,17.264822,31.068512,40.669998,23.546574,34.4141,34.219701,25.177448,19.388578,33.59,20.872133,7.26,53.959999,14.97,22.012312,,18.97743,11.897342,38.899387,23.338635,15.063958,26.497066,12.23301,33.332823,26.48,25.73618,16.6704,16.6491,30.12473,16.36,16.849248,16.750128,23.399999,15.34,6.34,28.656758,0.654935
2010/01/11,27.221758,42.147782,24.994007,300.255255,21.67884,22.752818,20.863626,16.497806,50.586207,28.635,49.820061,7.400707,,130.309998,9.869528,36.209999,53.900002,45.115002,10.014283,49.354755,31.887821,10.463889,13.46479,59.970001,29.371089,24.262715,14.37483,16.74,20.116487,12.635748,49.433846,41.428857,18.877866,31.659132,311.290009,75.053183,24.455,25.175807,20.745826,25.166737,40.056999,23.24,42.490002,47.684083,19.321375,55.349998,26.25,30.178214,24.071187,17.022836,30.512723,41.830002,23.450322,34.0385,34.661868,25.550006,19.243346,33.68,20.812693,7.14,55.740002,14.94,21.981417,,19.04021,11.960602,39.940562,23.050086,15.295585,27.250328,12.10526,33.04405,26.389999,25.28301,16.7682,17.1814,29.505398,16.05,16.32349,16.69392,23.099999,15.77,6.34,28.59621,0.674486
2010/01/12,26.91211,41.463704,24.828866,294.945572,21.707817,22.633017,20.532727,16.230061,49.707911,28.495001,49.549713,7.268631,,127.349998,9.760101,35.66,53.25,44.584999,9.903933,49.088647,31.797745,10.288063,13.54546,59.650002,29.371089,24.178655,14.5683,16.68,19.768696,12.066417,48.808643000000004,41.042135,18.616015,31.386131,304.390015,75.800396,24.24,24.838925,20.167224,24.840146,38.648998,23.6,42,47.895451,19.31718,54.869999,25.889999,29.575947,23.231039,16.44579,30.058832,41.790001,23.135319,33.4554,34.411947,25.192351,18.480873,33.75,20.532473,7.04,54.959999,14.92,21.618407,,18.224073,12.575756,37.347271,22.922784,14.906784,26.70089,11.83444,32.012712,26.16,25.15084,16.2497,16.6097,28.092546,14.49,15.922914,16.249361,21.900001,15.99,6.2,27.791779,0.66471
2010/01/13,27.29172,41.643274,25.060064,293.252243,21.978258,22.854186,20.906048,16.50568,50.151494,28.84,49.803163,7.383097,,129.110001,9.93266,36.279999,54.080002,45.049999,10.032674,49.396337,31.936955,10.540531,13.706804,59.950001,29.70977,24.193939,14.57797,16.9,20.021634,12.1259,49.091267,41.647009,18.951512,31.677332,306.040009,77.830695,24.445,24.543127,20.343321,25.435694,43.948002,24.389999,42.490002,48.895914,19.585648,55.779999,26.25,29.48329,23.504576,16.669163,31.24451,42.720001,23.494074,33.5147,34.892561,25.833147,18.780416,33.860001,20.719286,7.25,56.41,15.17,21.803774,,18.376538,12.774263,37.462956,22.829429,14.956418,27.090813,11.85999,32.411495,26.040001,25.40574,16.7388,16.5604,29.1667,14.53,15.672554,16.346449,22.05,16.8,6.39,28.016672,0.654935
